Store_ID,Vendor_ID,Product_SKU,Revenue,Units_Sold,Transaction_ID,Day,Month,Year,Quarter,StoreName,VendorName,Category,Product_Brand,Discount_Applied,Customer_Segment,Sales_Channel
ST0001,VND0034,WES-4TB,7649,1,TXN000178,15,4,2024,2,TechWorld Mumbai,Logitech India,Storage,WD,0.15,Mass Market,Online
ST0019,VND0018,PHI-55PUS,127998,2,TXN000179,11,11,2023,4,FitTech Coimbatore,Razer India,Television,Philips,0.2,Adventure,Online
ST0040,VND0045,APL-AW9,38249,1,TXN000180,9,6,2022,2,GadgetStore Kochi,Steam India,Wearables,Apple,0.15,Professional,Online
ST0008,VND0038,INT-I712K,39599,1,TXN000181,20,4,2024,2,iStore Ahmedabad,Western Digital,Processors,Intel,0.12,Adventure,Online
ST0050,VND0045,JAB-75T,11959,1,TXN000182,25,10,2023,4,TechSphere Kolkata,Steam India,Audio,Jabra,0.08,Professional,Online
ST0007,VND0007,SAM-QN85,224999,1,TXN000183,12,4,2023,2,OfficeMax Pune,Nikon India,Television,Samsung,0.25,Gaming,In-Store
ST0039,VND0045,THI-X1C9,135999,1,TXN000184,14,7,2024,3,ElectronicHub Nagpur,Steam India,Laptops,ThinkPad,0.15,Adventure,In-Store
ST0013,VND0001,JBL-FLP6,13599,1,TXN000185,20,1,2024,1,WearTech Nagpur,Apple Store Partner,Audio,JBL,0.15,Gaming,In-Store
ST0015,VND0012,SEA-2TB,9598,2,TXN000186,25,2,2022,1,ProCam Surat,MSI India,Storage,Seagate,0.2,Professional,Online
ST0031,VND0032,GOP-7R,449999,2,TXN000187,2,10,2022,4,DigitalStore Chennai,Garmin India,Camera,GoPro,0.25,Mass Market,In-Store
ST0008,VND0047,GOP-7R,491998,2,TXN000188,5,3,2022,1,iStore Ahmedabad,Nothing India,Camera,GoPro,0.18,Gaming,In-Store
ST0025,VND0006,NIK-Z6III,237499,1,TXN000189,26,1,2024,1,SoundMart Kolkata,Canon India,Camera,Nikon,0.05,Business,Online
ST0014,VND0020,SEN-A7IV,590397,4,TXN000190,9,8,2022,3,AudioWorld Kochi,JBL India,Camera,Sony,0.18,Fitness,In-Store
ST0035,VND0026,SAM-GAL23,144398,2,TXN000191,27,5,2023,2,GadgetGalaxy Jaipur,Huawei India,Smartphones,Samsung,0.05,Adventure,In-Store
ST0020,VND0037,THI-X1C9,524797,4,TXN000192,25,2,2024,1,PeripheralPlus Kochi,Corsair India,Laptops,ThinkPad,0.18,Fitness,Online
ST0010,VND0001,POL-PLSBK,25999,2,TXN000193,5,8,2023,3,MobileMart Lucknow,Apple Store Partner,Audio,Polk,0.35,Adventure,Online
ST0049,VND0019,LG-GRAM17,284997,3,TXN000194,22,1,2022,1,DigitalEdge Hyderabad,Vivo India,Laptops,LG,0.05,Professional,In-Store
ST0040,VND0033,SAM-TAB8,27299,1,TXN000195,8,1,2024,1,GadgetStore Kochi,Tamron India,Tablets,Samsung,0.22,Adventure,Online
ST0031,VND0011,PHI-55PUS,103999,2,TXN000196,28,1,2023,1,DigitalStore Chennai,Sony India,Television,Philips,0.35,Professional,In-Store
ST0048,VND0050,HP-PAV15,43999,1,TXN000197,19,9,2024,3,ElectroFlow Chennai,Oppo India,Laptops,HP,0.2,Gaming,Online
ST0048,VND0036,VIV-X90,52249,1,TXN000198,13,3,2022,1,ElectroFlow Chennai,AMD India,Smartphones,Vivo,0.05,Student,Online
ST0009,VND0026,XIA-MI12,147196,4,TXN000199,17,11,2024,4,HomeTech Jaipur,Huawei India,Smartphones,Xiaomi,0.08,Fitness,In-Store
ST0043,VND0018,ACE-PH317,101399,1,TXN000200,24,10,2023,4,DigitalHub Coimbatore,Razer India,Gaming Laptops,Acer,0.22,Business,Online
ST0007,VND0035,TCL-55C8,149598,2,TXN000201,4,12,2022,4,OfficeMax Pune,Intel India,Television,TCL,0.12,Student,Online
ST0049,VND0045,COR-K95,14249,1,TXN000202,10,12,2023,4,DigitalEdge Hyderabad,Steam India,Accessories,Corsair,0.05,Adventure,In-Store
ST0034,VND0041,XIA-MI12,135997,4,TXN000203,15,9,2024,3,TechSavvy Pune,Kinesis India,Smartphones,Xiaomi,0.15,Business,Online
ST0011,VND0007,NVI-RTX40,67499,1,TXN000204,4,6,2024,2,PhonePlanet Indore,Nikon India,Graphics Cards,Nvidia,0.25,Mass Market,Online
ST0033,VND0011,NVI-RTX40,359996,5,TXN000205,20,2,2023,1,ElectronicsBay Kolkata,Sony India,Graphics Cards,Nvidia,0.2,Fitness,Online
ST0026,VND0043,MSI-GE76,148199,1,TXN000206,17,2,2022,1,ElectroMax Pune,Lenovo India,Gaming Laptops,MSI,0.22,Adventure,In-Store
ST0014,VND0032,VIV-X90,41249,1,TXN000207,10,7,2022,3,AudioWorld Kochi,Garmin India,Smartphones,Vivo,0.25,Mass Market,Online
ST0025,VND0011,LEN-T14,63749,1,TXN000208,15,3,2023,1,SoundMart Kolkata,Sony India,Laptops,Lenovo,0.15,Gaming,In-Store
ST0012,VND0003,GAR-WTC6,22999,1,TXN000209,15,4,2022,2,SmartChoice Bhopal,Sony India,Wearables,Garmin,0.08,Mass Market,In-Store
ST0004,VND0043,HAR-KAR3,83998,3,TXN000210,4,8,2023,3,CompuZone Chennai,Lenovo India,Audio,Harman Kardon,0.3,Business,In-Store
ST0014,VND0004,CAN-EOS90,76499,1,TXN000211,14,4,2024,2,AudioWorld Kochi,LG Electronics,Camera,Canon,0.15,Professional,In-Store
ST0007,VND0022,INT-I712K,62999,2,TXN000212,12,3,2024,1,OfficeMax Pune,Harman Kardon,Processors,Intel,0.3,Business,Online
ST0038,VND0041,MIC-SF8,161998,2,TXN000213,26,2,2024,1,TechMart Bhopal,Kinesis India,Tablets,Microsoft,0.1,Adventure,Online
ST0025,VND0035,GOP-7R,467998,2,TXN000214,21,6,2023,2,SoundMart Kolkata,Intel India,Camera,GoPro,0.22,Mass Market,In-Store
ST0034,VND0035,LG-GRAM17,189998,2,TXN000215,25,12,2022,4,TechSavvy Pune,Intel India,Laptops,LG,0.05,Premium,In-Store
ST0029,VND0022,ONE-11R,45999,1,TXN000216,16,6,2023,2,SmartHome Delhi,Harman Kardon,Smartphones,OnePlus,0.08,Fitness,Online
ST0024,VND0019,NIK-Z6III,194999,1,TXN000217,24,3,2023,1,AudioZone Mumbai,Vivo India,Camera,Nikon,0.22,Student,Online
ST0042,VND0050,REA-11PRO,50998,2,TXN000218,20,5,2024,2,ElectroCenter Vadodara,Oppo India,Smartphones,Realme,0.15,Business,In-Store
ST0013,VND0044,APL-AW9,175496,5,TXN000219,1,1,2023,1,WearTech Nagpur,Zebronics India,Wearables,Apple,0.22,Premium,In-Store
ST0049,VND0049,APL-AW9,35099,1,TXN000220,7,1,2022,1,DigitalEdge Hyderabad,DJI India,Wearables,Apple,0.22,Business,In-Store
ST0023,VND0012,NVI-RTX40,395996,5,TXN000221,9,10,2022,4,GraphicsHub Chennai,MSI India,Graphics Cards,Nvidia,0.12,Adventure,In-Store
ST0041,VND0046,SAM-QN85,629998,3,TXN000222,22,10,2023,4,TechPlaza Surat,Philips India,Television,Samsung,0.3,Premium,Online
ST0020,VND0049,HUA-P60,257596,4,TXN000223,20,12,2024,4,PeripheralPlus Kochi,DJI India,Smartphones,Huawei,0.08,Premium,In-Store
ST0028,VND0033,CAN-EOS90,341996,4,TXN000224,13,10,2024,4,DroneHub Bangalore,Tamron India,Camera,Canon,0.05,Adventure,Online
ST0034,VND0036,APL-AW9,87748,3,TXN000225,16,6,2023,2,TechSavvy Pune,AMD India,Wearables,Apple,0.35,Mass Market,In-Store
ST0033,VND0031,HUA-P60,167998,3,TXN000226,1,6,2023,2,ElectronicsBay Kolkata,Samsung Electronics,Smartphones,Huawei,0.2,Professional,Online
ST0018,VND0014,PAN-GH6,159999,1,TXN000227,9,12,2024,4,AudioMart Pune,Lenovo India,Camera,Panasonic,0.2,Business,In-Store
ST0001,VND0010,SAM-TAB8,68248,3,TXN000228,22,11,2024,4,TechWorld Mumbai,Dell India,Tablets,Samsung,0.35,Mass Market,Online
ST0006,VND0033,TAM-2870,58499,1,TXN000229,21,11,2023,4,GameZone Hyderabad,Tamron India,Camera,Tamron,0.35,Business,In-Store
ST0007,VND0050,BOH-QC45,85497,3,TXN000230,2,11,2023,4,OfficeMax Pune,Oppo India,Audio,Bose,0.05,Gaming,In-Store
ST0014,VND0048,CAN-EOS90,152998,2,TXN000231,27,8,2022,3,AudioWorld Kochi,Bose India,Camera,Canon,0.15,Business,In-Store
ST0040,VND0015,APL-AW9,82798,2,TXN000232,15,1,2022,1,GadgetStore Kochi,Xiaomi India,Wearables,Apple,0.08,Gaming,Online
ST0029,VND0017,GAR-WTC6,47498,2,TXN000233,10,6,2022,2,SmartHome Delhi,OnePlus India,Wearables,Garmin,0.05,Business,In-Store
ST0013,VND0007,APL-IPH14,295197,4,TXN000234,24,10,2023,4,WearTech Nagpur,Nikon India,Smartphones,Apple,0.18,Adventure,Online
ST0046,VND0011,ACE-PH317,168999,2,TXN000235,19,11,2022,4,GadgetCrave Delhi,Sony India,Gaming Laptops,Acer,0.35,Premium,Online
ST0005,VND0002,GOP-7R,551998,2,TXN000236,6,6,2023,2,PhotoPro Kolkata,Samsung Electronics,Camera,GoPro,0.08,Student,Online
ST0035,VND0030,FUJ-XT5,155999,2,TXN000237,16,7,2022,3,GadgetGalaxy Jaipur,Polk Audio,Camera,Fujifilm,0.35,Adventure,In-Store
ST0028,VND0030,BOH-QC45,89997,4,TXN000238,22,3,2022,1,DroneHub Bangalore,Polk Audio,Audio,Bose,0.25,Mass Market,In-Store
ST0016,VND0043,SON-WH1000,87996,4,TXN000239,6,3,2024,1,ConnectStore Vadodara,Lenovo India,Audio,Sony,0.12,Mass Market,In-Store
ST0031,VND0027,GAR-WTC6,22499,1,TXN000240,14,5,2022,2,DigitalStore Chennai,LG Electronics,Wearables,Garmin,0.1,Professional,In-Store
ST0046,VND0022,COR-K95,59996,5,TXN000241,3,4,2024,2,GadgetCrave Delhi,Harman Kardon,Accessories,Corsair,0.2,Fitness,Online
ST0003,VND0019,DEL-XPS13,407997,4,TXN000242,18,8,2022,3,GadgetHub Bangalore,Vivo India,Laptops,Dell,0.15,Adventure,In-Store
ST0044,VND0033,DEL-XPS13,107999,1,TXN000243,9,1,2023,1,TechSpot Ahmedabad,Tamron India,Laptops,Dell,0.1,Student,In-Store
ST0013,VND0005,LG-OLED55,367998,2,TXN000244,23,4,2023,2,WearTech Nagpur,HP India,Television,LG,0.08,Professional,Online
ST0012,VND0049,TCL-55C8,59499,1,TXN000245,7,8,2022,3,SmartChoice Bhopal,DJI India,Television,TCL,0.3,Business,In-Store
ST0032,VND0024,KIN-K380,2699,1,TXN000246,1,10,2022,4,CyberMart Hyderabad,GoPro India,Accessories,Kinesis,0.1,Mass Market,In-Store
ST0041,VND0020,SON-WH1000,19999,1,TXN000247,8,6,2022,2,TechPlaza Surat,JBL India,Audio,Sony,0.2,Adventure,In-Store
ST0037,VND0040,THI-X1C9,255998,2,TXN000248,19,7,2022,3,DigitalWorld Indore,Nvidia India,Laptops,ThinkPad,0.2,Business,In-Store
ST0021,VND0049,APL-IPD11,167998,3,TXN000249,15,9,2023,3,PCWorld Ahmedabad,DJI India,Tablets,Apple,0.3,Mass Market,In-Store
ST0021,VND0017,VIV-X90,41249,1,TXN000250,17,6,2022,2,PCWorld Ahmedabad,OnePlus India,Smartphones,Vivo,0.25,Fitness,Online
ST0012,VND0050,FUJ-XT5,551995,5,TXN000251,10,8,2022,3,SmartChoice Bhopal,Oppo India,Camera,Fujifilm,0.08,Premium,Online
ST0033,VND0035,HAR-KAR3,37999,1,TXN000252,12,1,2023,1,ElectronicsBay Kolkata,Intel India,Audio,Harman Kardon,0.05,Mass Market,Online
ST0039,VND0009,XIA-MI12,29999,1,TXN000253,12,2,2022,1,ElectronicHub Nagpur,Bose India,Smartphones,Xiaomi,0.25,Premium,In-Store
ST0035,VND0015,XIA-MI12,35999,1,TXN000254,8,5,2023,2,GadgetGalaxy Jaipur,Xiaomi India,Smartphones,Xiaomi,0.1,Fitness,In-Store
ST0009,VND0038,TAM-2870,80999,1,TXN000255,28,12,2022,4,HomeTech Jaipur,Western Digital,Camera,Tamron,0.1,Business,In-Store
ST0041,VND0049,APL-IPD11,65599,1,TXN000256,19,3,2022,1,TechPlaza Surat,DJI India,Tablets,Apple,0.18,Premium,In-Store
ST0010,VND0003,SON-WH1000,59998,3,TXN000257,12,6,2024,2,MobileMart Lucknow,Sony India,Audio,Sony,0.2,Mass Market,In-Store
ST0002,VND0021,HP-PAV15,43999,1,TXN000258,20,4,2024,2,ElectroMart Delhi,Acer India,Laptops,HP,0.2,Gaming,In-Store
ST0013,VND0020,JBL-FLP6,11999,1,TXN000259,21,7,2022,3,WearTech Nagpur,JBL India,Audio,JBL,0.25,Premium,In-Store
ST0033,VND0025,LG-GRAM17,284997,3,TXN000260,12,2,2023,1,ElectronicsBay Kolkata,Microsoft India,Laptops,LG,0.05,Gaming,Online
ST0026,VND0008,POL-PLSBK,79996,5,TXN000261,8,11,2023,4,ElectroMax Pune,Asus India,Audio,Polk,0.2,Gaming,In-Store
ST0028,VND0007,WES-4TB,25647,3,TXN000262,23,4,2023,2,DroneHub Bangalore,Nikon India,Storage,WD,0.05,Gaming,In-Store
ST0046,VND0043,CAN-EOS90,248397,3,TXN000263,18,4,2022,2,GadgetCrave Delhi,Lenovo India,Camera,Canon,0.08,Premium,In-Store
ST0003,VND0028,ASU-ROG17,239999,2,TXN000264,1,12,2024,4,GadgetHub Bangalore,Realme India,Gaming Laptops,Asus,0.25,Student,In-Store
ST0027,VND0015,APL-IPH14,165598,2,TXN000265,15,3,2024,1,MobileWorld Surat,Xiaomi India,Smartphones,Apple,0.08,Gaming,Online
ST0047,VND0045,FUJ-XT5,179999,2,TXN000266,23,9,2023,3,TechFusion Bangalore,Steam India,Camera,Fujifilm,0.25,Student,Online
ST0048,VND0005,WES-4TB,8549,1,TXN000267,5,7,2024,3,ElectroFlow Chennai,HP India,Storage,WD,0.05,Student,In-Store
ST0014,VND0033,GOP-7R,809997,3,TXN000268,18,3,2023,1,AudioWorld Kochi,Tamron India,Camera,GoPro,0.1,Business,In-Store
ST0024,VND0031,NIK-Z6III,659997,3,TXN000269,14,6,2023,2,AudioZone Mumbai,Samsung Electronics,Camera,Nikon,0.12,Adventure,In-Store
ST0031,VND0003,GOP-7R,269999,1,TXN000270,24,8,2024,3,DigitalStore Chennai,Sony India,Camera,GoPro,0.1,Fitness,In-Store
ST0002,VND0039,KIN-K380,1949,1,TXN000271,10,11,2023,4,ElectroMart Delhi,Seagate India,Accessories,Kinesis,0.35,Gaming,Online
ST0016,VND0037,RAZ-BLA17,327998,2,TXN000272,1,7,2024,3,ConnectStore Vadodara,Corsair India,Gaming Laptops,Razer,0.18,Premium,In-Store
ST0034,VND0032,XIA-MI12,111997,4,TXN000273,20,11,2023,4,TechSavvy Pune,Garmin India,Smartphones,Xiaomi,0.3,Fitness,Online
ST0003,VND0043,GAR-WTC6,61498,3,TXN000274,15,9,2023,3,GadgetHub Bangalore,Lenovo India,Wearables,Garmin,0.18,Student,In-Store
ST0016,VND0039,BOH-QC45,25499,1,TXN000275,14,2,2022,1,ConnectStore Vadodara,Seagate India,Audio,Bose,0.15,Mass Market,Online
ST0009,VND0026,MIC-SF8,215998,3,TXN000276,1,9,2022,3,HomeTech Jaipur,Huawei India,Tablets,Microsoft,0.2,Fitness,In-Store
ST0033,VND0007,ZEB-ZEB55,9358,3,TXN000277,5,5,2022,2,ElectronicsBay Kolkata,Nikon India,Audio,Zebronics,0.22,Gaming,In-Store
ST0032,VND0042,WES-4TB,8099,1,TXN000278,14,2,2024,1,CyberMart Hyderabad,Jabra India,Storage,WD,0.1,Professional,Online
ST0012,VND0037,SAM-TAB8,24499,1,TXN000279,12,10,2024,4,SmartChoice Bhopal,Corsair India,Tablets,Samsung,0.3,Business,Online
ST0041,VND0038,HP-PAV15,164997,4,TXN000280,20,11,2023,4,TechPlaza Surat,Western Digital,Laptops,HP,0.25,Fitness,In-Store
ST0026,VND0026,LG-GRAM17,259997,4,TXN000281,5,2,2022,1,ElectroMax Pune,Huawei India,Laptops,LG,0.35,Student,Online
ST0012,VND0018,HP-PAV15,45099,1,TXN000282,7,9,2024,3,SmartChoice Bhopal,Razer India,Laptops,HP,0.18,Fitness,Online
ST0003,VND0005,GAR-WTC6,19999,1,TXN000283,21,3,2022,1,GadgetHub Bangalore,HP India,Wearables,Garmin,0.2,Fitness,Online
ST0030,VND0021,HP-PAV15,76999,2,TXN000284,21,10,2023,4,TechCenter Mumbai,Acer India,Laptops,HP,0.3,Mass Market,Online
ST0032,VND0040,APL-IPD11,63999,1,TXN000285,27,6,2024,2,CyberMart Hyderabad,Nvidia India,Tablets,Apple,0.2,Premium,Online
ST0038,VND0017,APL-AW9,124197,3,TXN000286,2,11,2024,4,TechMart Bhopal,OnePlus India,Wearables,Apple,0.08,Student,Online
ST0018,VND0037,SAM-QN85,194999,1,TXN000287,8,7,2024,3,AudioMart Pune,Corsair India,Television,Samsung,0.35,Business,Online
ST0003,VND0027,SON-WH1000,45998,2,TXN000288,14,3,2023,1,GadgetHub Bangalore,LG Electronics,Audio,Sony,0.08,Fitness,Online
ST0005,VND0021,JBL-FLP6,54397,4,TXN000289,11,5,2024,2,PhotoPro Kolkata,Acer India,Audio,JBL,0.15,Business,In-Store
ST0040,VND0024,CAN-EOS90,202498,3,TXN000290,25,5,2023,2,GadgetStore Kochi,GoPro India,Camera,Canon,0.25,Mass Market,In-Store
ST0024,VND0045,WES-4TB,35996,5,TXN000291,17,7,2024,3,AudioZone Mumbai,Steam India,Storage,WD,0.2,Premium,Online
ST0003,VND0033,MIC-SF8,161998,2,TXN000292,10,10,2024,4,GadgetHub Bangalore,Tamron India,Tablets,Microsoft,0.1,Student,In-Store
ST0048,VND0013,HAR-KAR3,65598,2,TXN000293,20,2,2022,1,ElectroFlow Chennai,TCL India,Audio,Harman Kardon,0.18,Adventure,Online
ST0014,VND0037,LG-GRAM17,319997,4,TXN000294,28,6,2023,2,AudioWorld Kochi,Corsair India,Laptops,LG,0.2,Adventure,In-Store
ST0024,VND0017,SEN-A7IV,143999,1,TXN000295,25,10,2024,4,AudioZone Mumbai,OnePlus India,Camera,Sony,0.2,Business,Online
ST0043,VND0042,LG-GRAM17,389996,5,TXN000296,12,8,2024,3,DigitalHub Coimbatore,Jabra India,Laptops,LG,0.22,Adventure,Online
ST0043,VND0032,LG-GRAM17,163998,2,TXN000297,20,6,2024,2,DigitalHub Coimbatore,Garmin India,Laptops,LG,0.18,Adventure,In-Store
ST0025,VND0023,BOH-QC45,67498,3,TXN000298,11,3,2024,1,SoundMart Kolkata,Panasonic India,Audio,Bose,0.25,Professional,Online
ST0015,VND0029,WES-4TB,5849,1,TXN000299,7,5,2023,2,ProCam Surat,Alienware India,Storage,WD,0.35,Premium,Online
ST0024,VND0028,GAR-WTC6,22499,1,TXN000300,28,9,2024,3,AudioZone Mumbai,Realme India,Wearables,Garmin,0.1,Gaming,Online
ST0013,VND0040,MIC-SF8,280797,4,TXN000301,21,5,2024,2,WearTech Nagpur,Nvidia India,Tablets,Microsoft,0.22,Professional,Online
ST0037,VND0032,RAZ-BLA17,129999,1,TXN000302,10,2,2022,1,DigitalWorld Indore,Garmin India,Gaming Laptops,Razer,0.35,Student,Online
ST0044,VND0046,REA-11PRO,23999,1,TXN000303,21,9,2022,3,TechSpot Ahmedabad,Philips India,Smartphones,Realme,0.2,Premium,Online
ST0029,VND0049,DEL-XPS13,98399,1,TXN000304,19,7,2024,3,SmartHome Delhi,DJI India,Laptops,Dell,0.18,Business,Online
ST0005,VND0004,LG-OLED55,259999,2,TXN000305,4,11,2022,4,PhotoPro Kolkata,LG Electronics,Television,LG,0.35,Adventure,In-Store
ST0047,VND0005,APL-MBA13,103999,1,TXN000306,5,11,2023,4,TechFusion Bangalore,HP India,Laptops,Apple,0.2,Student,Online
ST0011,VND0012,MIC-SF8,58499,1,TXN000307,11,7,2024,3,PhonePlanet Indore,MSI India,Tablets,Microsoft,0.35,Fitness,Online
ST0034,VND0030,SAM-QN85,419999,2,TXN000308,15,4,2022,2,TechSavvy Pune,Polk Audio,Television,Samsung,0.3,Premium,In-Store
ST0043,VND0047,JBL-FLP6,13599,1,TXN000309,9,3,2023,1,DigitalHub Coimbatore,Nothing India,Audio,JBL,0.15,Adventure,In-Store
ST0049,VND0035,POL-PLSBK,35198,2,TXN000310,8,2,2024,1,DigitalEdge Hyderabad,Intel India,Audio,Polk,0.12,Adventure,Online
ST0049,VND0005,BOH-QC45,55198,2,TXN000311,26,3,2024,1,DigitalEdge Hyderabad,HP India,Audio,Bose,0.08,Business,Online
ST0010,VND0031,MSI-GE76,607997,4,TXN000312,1,6,2023,2,MobileMart Lucknow,Samsung Electronics,Gaming Laptops,MSI,0.2,Adventure,Online
ST0031,VND0026,APL-IPD11,65599,1,TXN000313,14,3,2023,1,DigitalStore Chennai,Huawei India,Tablets,Apple,0.18,Professional,In-Store
ST0010,VND0044,LG-GRAM17,159998,2,TXN000314,26,9,2022,3,MobileMart Lucknow,Zebronics India,Laptops,LG,0.2,Premium,Online
ST0039,VND0024,COR-K95,61496,5,TXN000315,19,8,2022,3,ElectronicHub Nagpur,GoPro India,Accessories,Corsair,0.18,Mass Market,In-Store
ST0030,VND0003,APL-IPH14,82799,1,TXN000316,22,4,2023,2,TechCenter Mumbai,Sony India,Smartphones,Apple,0.08,Business,Online
ST0039,VND0016,INT-I712K,82798,2,TXN000317,14,6,2024,2,ElectronicHub Nagpur,Fujifilm India,Processors,Intel,0.08,Professional,In-Store
ST0044,VND0010,XIA-MI12,113997,3,TXN000318,14,6,2023,2,TechSpot Ahmedabad,Dell India,Smartphones,Xiaomi,0.05,Fitness,Online
ST0017,VND0014,DEL-XPS13,113999,1,TXN000319,8,9,2024,3,BudgetTech Nagpur,Lenovo India,Laptops,Dell,0.05,Mass Market,In-Store
ST0042,VND0005,AMD-R7700,70398,2,TXN000320,23,5,2023,2,ElectroCenter Vadodara,HP India,Processors,AMD,0.12,Mass Market,In-Store
ST0042,VND0011,KIN-K380,5518,2,TXN000321,20,4,2023,2,ElectroCenter Vadodara,Sony India,Accessories,Kinesis,0.08,Gaming,In-Store
ST0002,VND0027,LEN-T14,127498,2,TXN000322,25,5,2022,2,ElectroMart Delhi,LG Electronics,Laptops,Lenovo,0.15,Business,In-Store
ST0042,VND0017,FUJ-XT5,374397,4,TXN000323,22,9,2023,3,ElectroCenter Vadodara,OnePlus India,Camera,Fujifilm,0.22,Gaming,Online
ST0049,VND0030,CAN-EOS90,331196,4,TXN000324,11,12,2023,4,DigitalEdge Hyderabad,Polk Audio,Camera,Canon,0.08,Student,In-Store
ST0050,VND0032,VIV-X90,193596,4,TXN000325,23,8,2024,3,TechSphere Kolkata,Garmin India,Smartphones,Vivo,0.12,Adventure,In-Store
ST0042,VND0044,SAM-GAL23,53199,1,TXN000326,25,8,2023,3,ElectroCenter Vadodara,Zebronics India,Smartphones,Samsung,0.3,Student,In-Store
ST0011,VND0014,TCL-55C8,135998,2,TXN000327,2,1,2024,1,PhonePlanet Indore,Lenovo India,Television,TCL,0.2,Professional,In-Store
ST0017,VND0003,AMD-R7700,83998,3,TXN000328,24,2,2022,1,BudgetTech Nagpur,Sony India,Processors,AMD,0.3,Gaming,In-Store
ST0035,VND0019,ACE-PH317,103999,1,TXN000329,7,4,2022,2,GadgetGalaxy Jaipur,Vivo India,Gaming Laptops,Acer,0.2,Professional,In-Store
ST0046,VND0038,GOP-7R,224999,1,TXN000330,23,1,2023,1,GadgetCrave Delhi,Western Digital,Camera,GoPro,0.25,Student,Online
ST0032,VND0034,MSI-GE76,170999,1,TXN000331,28,5,2024,2,CyberMart Hyderabad,Logitech India,Gaming Laptops,MSI,0.1,Adventure,In-Store
ST0040,VND0005,REA-11PRO,38999,2,TXN000332,24,9,2023,3,GadgetStore Kochi,HP India,Smartphones,Realme,0.35,Premium,Online
ST0050,VND0030,SEA-2TB,16197,3,TXN000333,27,4,2024,2,TechSphere Kolkata,Polk Audio,Storage,Seagate,0.1,Fitness,In-Store
ST0008,VND0045,HUA-P60,118998,2,TXN000334,18,4,2023,2,iStore Ahmedabad,Steam India,Smartphones,Huawei,0.15,Fitness,Online
ST0011,VND0014,BOH-QC45,77997,4,TXN000335,7,7,2024,3,PhonePlanet Indore,Lenovo India,Audio,Bose,0.35,Fitness,In-Store
ST0015,VND0021,POL-PLSBK,41998,3,TXN000336,28,12,2023,4,ProCam Surat,Acer India,Audio,Polk,0.3,Premium,Online
ST0023,VND0004,JBL-FLP6,59996,5,TXN000337,18,11,2023,4,GraphicsHub Chennai,LG Electronics,Audio,JBL,0.25,Professional,In-Store
ST0044,VND0018,TAM-2870,71999,1,TXN000338,24,9,2022,3,TechSpot Ahmedabad,Razer India,Camera,Tamron,0.2,Mass Market,Online
ST0039,VND0022,SAM-QN85,389999,2,TXN000339,12,1,2024,1,ElectronicHub Nagpur,Harman Kardon,Television,Samsung,0.35,Business,Online
ST0041,VND0041,XIA-MI12,95998,3,TXN000340,10,8,2022,3,TechPlaza Surat,Kinesis India,Smartphones,Xiaomi,0.2,Mass Market,In-Store
ST0019,VND0011,XIA-MI12,95998,3,TXN000341,9,1,2023,1,FitTech Coimbatore,Sony India,Smartphones,Xiaomi,0.2,Adventure,In-Store
ST0001,VND0016,ASU-ROG17,207999,2,TXN000342,22,11,2022,4,TechWorld Mumbai,Fujifilm India,Gaming Laptops,Asus,0.35,Gaming,Online
ST0036,VND0015,HP-PAV15,178747,5,TXN000343,9,1,2022,1,ElectroShop Lucknow,Xiaomi India,Laptops,HP,0.35,Mass Market,Online
ST0031,VND0022,TAM-2870,210598,3,TXN000344,7,5,2023,2,DigitalStore Chennai,Harman Kardon,Camera,Tamron,0.22,Professional,Online
ST0017,VND0006,MIC-SF8,427495,5,TXN000345,22,12,2022,4,BudgetTech Nagpur,Canon India,Tablets,Microsoft,0.05,Business,In-Store
ST0039,VND0001,MIC-SF8,305997,4,TXN000346,3,10,2023,4,ElectronicHub Nagpur,Apple Store Partner,Tablets,Microsoft,0.15,Fitness,Online
ST0037,VND0039,MIC-SF8,395996,5,TXN000347,7,3,2022,1,DigitalWorld Indore,Seagate India,Tablets,Microsoft,0.12,Adventure,In-Store
ST0036,VND0017,TAM-2870,147598,2,TXN000348,27,11,2022,4,ElectroShop Lucknow,OnePlus India,Camera,Tamron,0.18,Student,Online
ST0035,VND0017,HP-PAV15,46749,1,TXN000349,6,2,2022,1,GadgetGalaxy Jaipur,OnePlus India,Laptops,HP,0.15,Fitness,In-Store
ST0042,VND0003,NIK-Z6III,449998,2,TXN000350,1,12,2024,4,ElectroCenter Vadodara,Sony India,Camera,Nikon,0.1,Mass Market,In-Store
ST0045,VND0009,RAZ-BLA17,129999,1,TXN000351,13,4,2023,2,ElectroVibe Mumbai,Bose India,Gaming Laptops,Razer,0.35,Business,In-Store
ST0007,VND0006,LG-OLED55,183999,1,TXN000352,9,9,2022,3,OfficeMax Pune,Canon India,Television,LG,0.08,Mass Market,In-Store
ST0020,VND0007,APL-IPD11,67999,1,TXN000353,2,11,2024,4,PeripheralPlus Kochi,Nikon India,Tablets,Apple,0.15,Student,In-Store
ST0036,VND0009,MIC-SF8,116999,2,TXN000354,22,10,2023,4,ElectroShop Lucknow,Bose India,Tablets,Microsoft,0.35,Gaming,Online
ST0012,VND0047,NIK-Z6III,674997,3,TXN000355,2,11,2023,4,SmartChoice Bhopal,Nothing India,Camera,Nikon,0.1,Mass Market,Online
